id,c_id,date
257,395,2022.05.04
1112,489,2022.05.04
309,489,2022.05.04
1007,551,2022.05.04
70,551,2022.05.04
194,715,2022.05.04
362,799,2022.05.04
357,1040,2022.05.04
81,1040,2022.05.04
81,1040,2022.05.04
1187,1122,2022.05.04
72,1164,2022.05.04
320,1288,2022.05.04
77,575,2022.05.05
77,680,2022.05.05
70,680,2022.05.05
224,680,2022.05.05
335,738,2022.05.05
139,865,2022.05.05
1051,865,2022.05.05
1147,1019,2022.05.05
1057,1122,2022.05.05
64,1272,2022.05.05
318,1272,2022.05.05
135,1272,2022.05.05
135,1272,2022.05.05
75,1272,2022.05.05
194,1272,2022.05.05
194,1272,2022.05.05
76,1272,2022.05.05
254,1272,2022.05.05
1054,1272,2022.05.05
66,1272,2022.05.05
299,1272,2022.05.05
335,1272,2022.05.05
276,1272,2022.05.05
1013,1272,2022.05.05
1014,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
81,1272,2022.05.05
1214,1272,2022.05.05
1124,1272,2022.05.05
1111,1272,2022.05.05
363,1272,2022.05.05
219,1272,2022.05.05
220,1272,2022.05.05
222,1272,2022.05.05
96,243,2022.05.06
98,243,2022.05.06
77,579,2022.05.06
1092,579,2022.05.06
1136,579,2022.05.06
1094,579,2022.05.06
294,579,2022.05.06
193,579,2022.05.06
76,40,2022.05.07
1199,59,2022.05.07
1149,59,2022.05.07
81,253,2022.05.07
1064,318,2022.05.07
81,613,2022.05.07
93,1043,2022.05.07
92,1320,2022.05.07
94,1320,2022.05.07
224,290,2022.05.08
1111,474,2022.05.08
1064,474,2022.05.08
1064,474,2022.05.08
1136,620,2022.05.08
64,856,2022.05.08
130,862,2022.05.08
148,862,2022.05.08
224,862,2022.05.08
133,990,2022.05.08
103,1294,2022.05.08
105,1294,2022.05.08
190,1294,2022.05.08
193,1294,2022.05.08
1198,1306,2022.05.08
153,1306,2022.05.08
153,1306,2022.05.08
1189,391,2022.05.09
1167,597,2022.05.09
153,1306,2022.05.09
133,284,2022.05.10
257,384,2022.05.10
254,384,2022.05.10
190,433,2022.05.10
96,433,2022.05.10
304,474,2022.05.10
93,790,2022.05.10
254,790,2022.05.10
1064,790,2022.05.10
1201,852,2022.05.10
93,938,2022.05.10
1147,1100,2022.05.10
148,1100,2022.05.10
148,1100,2022.05.10
327,1100,2022.05.10
325,1100,2022.05.10
81,1100,2022.05.10
81,1100,2022.05.10
1112,1142,2022.05.10
1205,34,2022.05.11
1054,98,2022.05.11
1085,98,2022.05.11
1092,98,2022.05.11
194,218,2022.05.11
1113,218,2022.05.11
89,218,2022.05.11
1092,218,2022.05.11
1190,218,2022.05.11
70,565,2022.05.11
194,1103,2022.05.11
1094,19,2022.05.12
225,82,2022.05.12
254,82,2022.05.12
1214,82,2022.05.12
1111,82,2022.05.12
1064,82,2022.05.12
224,82,2022.05.12
190,136,2022.05.12
1138,268,2022.05.12
332,268,2022.05.12
330,268,2022.05.12
331,268,2022.05.12
1049,284,2022.05.12
151,608,2022.05.12
340,835,2022.05.12
224,835,2022.05.12
153,855,2022.05.12
77,855,2022.05.12
70,855,2022.05.12
219,855,2022.05.12
220,855,2022.05.12
1050,938,2022.05.12
93,938,2022.05.12
257,978,2022.05.12
194,1042,2022.05.12
81,1042,2022.05.12
194,1216,2022.05.12
77,1216,2022.05.12
1094,1418,2022.05.12
194,1441,2022.05.12
133,32,2022.05.13
1092,328,2022.05.13
280,573,2022.05.13
1094,573,2022.05.13
1064,573,2022.05.13
190,573,2022.05.13
254,674,2022.05.13
1105,674,2022.05.13
66,674,2022.05.13
299,674,2022.05.13
224,674,2022.05.13
95,774,2022.05.13
77,933,2022.05.13
1111,933,2022.05.13
153,1040,2022.05.15
358,1040,2022.05.15
324,1040,2022.05.15
208,1043,2022.05.15
135,173,2022.05.16
141,238,2022.05.16
82,526,2022.05.16
190,818,2022.05.16
1207,1187,2022.05.16
194,283,2022.05.17
93,283,2022.05.17
70,283,2022.05.17
1064,283,2022.05.17
197,440,2022.05.17
194,440,2022.05.17
194,1125,2022.05.17
130,1327,2022.05.17
1064,1327,2022.05.17
220,1327,2022.05.17
224,1327,2022.05.17
194,1328,2022.05.17
70,1328,2022.05.17
1216,1328,2022.05.17
340,91,2022.05.18
340,91,2022.05.18
77,91,2022.05.18
81,268,2022.05.18
332,268,2022.05.18
82,268,2022.05.18
194,977,2022.05.18
1147,1349,2022.05.19
1147,1349,2022.05.19
1203,296,2022.05.20
1169,296,2022.05.20
70,337,2022.05.20
194,486,2022.05.20
1214,508,2022.05.20
254,988,2022.05.20
66,988,2022.05.20
299,988,2022.05.20
254,108,2022.05.21
1107,291,2022.05.21
257,334,2022.05.21
148,933,2022.05.21
130,1062,2022.05.21
77,1062,2022.05.21
70,1062,2022.05.21
1111,1062,2022.05.21
219,1062,2022.05.21
220,1062,2022.05.21
224,1062,2022.05.21
148,1313,2022.05.21
153,67,2022.05.22
77,139,2022.05.22
1085,139,2022.05.22
70,139,2022.05.22
1092,139,2022.05.22
70,318,2022.05.22
304,290,2022.05.23
303,290,2022.05.23
93,290,2022.05.23
148,290,2022.05.23
1013,307,2022.05.23
1132,481,2022.05.23
190,1053,2022.05.23
294,1053,2022.05.23
1050,1314,2022.05.23
224,12,2022.05.24
1169,67,2022.05.24
93,67,2022.05.24
220,91,2022.05.24
1092,105,2022.05.24
1092,105,2022.05.24
1199,115,2022.05.24
202,117,2022.05.24
77,117,2022.05.24
70,117,2022.05.24
224,117,2022.05.24
362,232,2022.05.24
1054,267,2022.05.24
77,267,2022.05.24
70,267,2022.05.24
1064,267,2022.05.24
224,267,2022.05.24
332,268,2022.05.24
330,268,2022.05.24
1201,282,2022.05.24
1094,314,2022.05.24
153,353,2022.05.24
1111,353,2022.05.24
219,353,2022.05.24
81,366,2022.05.24
1054,419,2022.05.24
1216,440,2022.05.24
64,463,2022.05.24
353,471,2022.05.24
224,509,2022.05.24
70,563,2022.05.24
1054,596,2022.05.24
194,619,2022.05.24
106,640,2022.05.24
194,708,2022.05.24
77,708,2022.05.24
70,708,2022.05.24
1094,716,2022.05.24
331,716,2022.05.24
110,737,2022.05.24
141,752,2022.05.24
194,758,2022.05.24
1216,776,2022.05.24
1064,776,2022.05.24
224,814,2022.05.24
1105,866,2022.05.24
1216,866,2022.05.24
194,883,2022.05.24
130,970,2022.05.24
96,970,2022.05.24
116,983,2022.05.24
1167,1022,2022.05.24
1198,1026,2022.05.24
320,1038,2022.05.24
346,1038,2022.05.24
346,1038,2022.05.24
75,1038,2022.05.24
1099,1074,2022.05.24
77,1177,2022.05.24
208,1197,2022.05.24
1201,1217,2022.05.24
92,1219,2022.05.24
194,1228,2022.05.24
66,1303,2022.05.24
194,1328,2022.05.24
77,1357,2022.05.24
148,1397,2022.05.24
202,1397,2022.05.24
254,1397,2022.05.24
70,1397,2022.05.24
81,1397,2022.05.24
1037,1429,2022.05.24
1201,49,2022.05.25
224,51,2022.05.25
1196,56,2022.05.25
1062,56,2022.05.25
1167,552,2022.05.25
275,943,2022.05.25
100,953,2022.05.25
77,1095,2022.05.25
153,1306,2022.05.25
153,364,2022.05.26
130,364,2022.05.26
81,364,2022.05.26
1230,990,2022.05.26
1107,1139,2022.05.26
1158,1187,2022.05.26
1126,1187,2022.05.26
1230,147,2022.05.27
292,147,2022.05.27
1219,147,2022.05.27
1187,147,2022.05.27
1169,147,2022.05.27
130,147,2022.05.27
1216,147,2022.05.27
280,147,2022.05.27
1224,147,2022.05.27
1094,147,2022.05.27
190,147,2022.05.27
220,147,2022.05.27
193,147,2022.05.27
1054,404,2022.05.27
75,948,2022.05.27
1214,1304,2022.05.27
133,1306,2022.05.27
1016,1319,2022.05.27
1085,1319,2022.05.27
1092,1319,2022.05.27
1065,1381,2022.05.27
346,220,2022.05.28
198,220,2022.05.28
1166,1035,2022.05.28
87,1300,2022.05.28
327,690,2022.05.29
1064,690,2022.05.29
222,690,2022.05.29
133,1149,2022.05.29
90,416,2022.05.30
194,699,2022.05.30
77,699,2022.05.30
77,699,2022.05.30
224,699,2022.05.30
254,1144,2022.05.30
326,1144,2022.05.30
332,1144,2022.05.30
330,1144,2022.05.30
1219,220,2022.05.31
1164,364,2022.05.31
153,364,2022.05.31
76,682,2022.05.31
1093,942,2022.05.31
1092,942,2022.05.31
133,291,2022.06.01
1147,759,2022.06.01
95,846,2022.06.01
222,639,2022.06.02
81,695,2022.06.02
1065,1363,2022.06.02
353,1363,2022.06.02
70,1363,2022.06.02
81,1363,2022.06.02
193,1363,2022.06.02
340,91,2022.06.03
219,91,2022.06.03
72,526,2022.06.03
1170,846,2022.06.03
95,846,2022.06.03
194,1360,2022.06.03
331,523,2022.06.04
224,702,2022.06.04
1098,89,2022.06.05
135,221,2022.06.05
1051,221,2022.06.05
81,221,2022.06.05
148,526,2022.06.05
93,654,2022.06.05
77,654,2022.06.05
1064,654,2022.06.05
1203,61,2022.06.06
1064,164,2022.06.06
254,368,2022.06.06
81,368,2022.06.06
224,368,2022.06.06
70,1177,2022.06.06
116,15,2022.06.07
75,509,2022.06.07
363,52,2022.06.08
1094,358,2022.06.08
89,416,2022.06.08
334,416,2022.06.08
194,453,2022.06.08
194,453,2022.06.08
202,453,2022.06.08
254,453,2022.06.08
77,453,2022.06.08
77,453,2022.06.08
70,453,2022.06.08
1094,718,2022.06.08
89,1088,2022.06.08
133,1306,2022.06.08
199,1306,2022.06.08
1065,677,2022.06.09
93,1193,2022.06.09
1105,106,2022.06.10
1136,106,2022.06.10
194,218,2022.06.10
126,232,2022.06.10
1094,245,2022.06.10
194,553,2022.06.10
1074,553,2022.06.10
1166,553,2022.06.10
1037,675,2022.06.10
1092,675,2022.06.10
1051,699,2022.06.10
1007,803,2022.06.10
1092,803,2022.06.10
202,1141,2022.06.10
194,1177,2022.06.10
148,1177,2022.06.10
77,1177,2022.06.10
133,371,2022.06.11
1094,385,2022.06.11
1062,385,2022.06.11
190,385,2022.06.11
294,385,2022.06.11
93,569,2022.06.11
133,588,2022.06.11
1105,717,2022.06.11
1207,764,2022.06.11
133,1028,2022.06.11
1051,1302,2022.06.11
77,1328,2022.06.11
70,1328,2022.06.11
1216,1328,2022.06.11
224,1328,2022.06.11
194,228,2022.06.12
1112,703,2022.06.12
222,903,2022.06.13
1112,99,2022.06.14
1112,169,2022.06.14
77,219,2022.06.14
1051,357,2022.06.14
93,357,2022.06.14
1064,357,2022.06.14
77,977,2022.06.14
77,1230,2022.06.14
1214,1230,2022.06.14
1064,1230,2022.06.14
153,1306,2022.06.14
196,23,2022.06.15
202,64,2022.06.15
70,64,2022.06.15
1105,64,2022.06.15
1106,64,2022.06.15
194,93,2022.06.15
1061,182,2022.06.15
1214,371,2022.06.15
1187,485,2022.06.15
197,485,2022.06.15
148,485,2022.06.15
1178,535,2022.06.15
133,663,2022.06.15
335,774,2022.06.15
1147,1002,2022.06.15
304,1038,2022.06.15
257,1218,2022.06.15
1092,366,2022.06.16
77,576,2022.06.16
224,576,2022.06.16
72,588,2022.06.16
257,588,2022.06.16
282,1191,2022.06.16
224,1195,2022.06.16
1064,93,2022.06.17
304,122,2022.06.17
303,122,2022.06.17
133,348,2022.06.17
1214,573,2022.06.17
1064,573,2022.06.17
224,573,2022.06.17
257,576,2022.06.17
254,1289,2022.06.17
147,1294,2022.06.17
111,1294,2022.06.17
70,1411,2022.06.17
81,1443,2022.06.17
77,501,2022.06.18
147,670,2022.06.18
1070,847,2022.06.18
77,27,2022.06.20
1094,333,2022.06.20
135,594,2022.06.20
133,705,2022.06.20
1050,728,2022.06.20
1050,728,2022.06.20
197,728,2022.06.20
151,728,2022.06.20
194,728,2022.06.20
231,728,2022.06.20
199,728,2022.06.20
148,30,2022.06.21
95,30,2022.06.21
153,264,2022.06.21
1051,264,2022.06.21
303,264,2022.06.21
77,264,2022.06.21
70,264,2022.06.21
280,264,2022.06.21
1051,267,2022.06.21
308,267,2022.06.21
148,469,2022.06.21
1198,764,2022.06.21
1147,1383,2022.06.21
1093,1383,2022.06.21
1217,111,2022.06.22
77,503,2022.06.22
95,755,2022.06.22
1092,755,2022.06.22
81,755,2022.06.22
70,762,2022.06.22
77,1230,2022.06.22
70,1230,2022.06.22
66,1230,2022.06.22
77,6,2022.06.23
1198,60,2022.06.23
133,212,2022.06.23
147,465,2022.06.23
254,465,2022.06.23
81,465,2022.06.23
190,495,2022.06.23
135,555,2022.06.23
133,919,2022.06.23
1093,1035,2022.06.23
257,1035,2022.06.23
93,1035,2022.06.23
1190,1035,2022.06.23
89,1323,2022.06.23
1113,1350,2022.06.23
257,83,2022.06.24
70,94,2022.06.24
1092,94,2022.06.24
224,482,2022.06.24
141,958,2022.06.24
310,994,2022.06.24
254,994,2022.06.24
1214,994,2022.06.24
1064,994,2022.06.24
257,1026,2022.06.24
141,1075,2022.06.24
281,208,2022.06.25
280,208,2022.06.25
1112,401,2022.06.25
93,760,2022.06.25
1216,760,2022.06.25
1178,1294,2022.06.25
1051,1294,2022.06.25
66,308,2022.06.26
224,308,2022.06.26
257,1171,2022.06.26
1049,162,2022.06.27
254,162,2022.06.27
66,162,2022.06.27
89,257,2022.06.27
314,267,2022.06.27
202,413,2022.06.27
66,413,2022.06.27
77,443,2022.06.27
162,450,2022.06.27
276,450,2022.06.27
90,779,2022.06.27
1224,881,2022.06.27
1049,1032,2022.06.27
1224,1205,2022.06.27
363,1205,2022.06.27
77,1402,2022.06.27
70,1402,2022.06.27
153,102,2022.06.28
286,212,2022.06.28
1051,267,2022.06.28
1051,267,2022.06.28
304,267,2022.06.28
304,267,2022.06.28
304,267,2022.06.28
304,267,2022.06.28
304,267,2022.06.28
304,267,2022.06.28
304,267,2022.06.28
93,267,2022.06.28
93,267,2022.06.28
93,267,2022.06.28
93,267,2022.06.28
93,267,2022.06.28
202,267,2022.06.28
70,267,2022.06.28
1216,267,2022.06.28
1049,419,2022.06.28
224,419,2022.06.28
1122,529,2022.06.28
1169,983,2022.06.28
1217,1171,2022.06.28
130,1171,2022.06.28
70,1171,2022.06.28
310,1175,2022.06.28
326,1175,2022.06.28
194,1180,2022.06.28
202,1180,2022.06.28
254,1180,2022.06.28
77,1180,2022.06.28
81,1180,2022.06.28
224,1180,2022.06.28
1147,1249,2022.06.28
141,1281,2022.06.28
135,1310,2022.06.28
64,1334,2022.06.28
65,1408,2022.06.28
1094,11,2022.06.29
153,37,2022.06.29
77,37,2022.06.29
277,76,2022.06.29
1203,180,2022.06.29
93,180,2022.06.29
1106,180,2022.06.29
1113,184,2022.06.29
70,460,2022.06.29
1051,528,2022.06.29
1054,528,2022.06.29
1102,720,2022.06.29
133,720,2022.06.29
70,807,2022.06.29
77,964,2022.06.29
141,1311,2022.06.29
1203,1325,2022.06.29
117,276,2022.06.30
324,276,2022.06.30
330,276,2022.06.30
194,310,2022.06.30
224,310,2022.06.30
81,562,2022.06.30
1170,583,2022.06.30
77,944,2022.06.30
327,944,2022.06.30
70,944,2022.06.30
224,944,2022.06.30
257,1102,2022.06.30
93,1204,2022.06.30
70,1206,2022.06.30
1049,1256,2022.06.30
1094,131,2022.07.01
190,131,2022.07.01
193,131,2022.07.01
133,181,2022.07.01
1050,301,2022.07.01
1051,375,2022.07.01
93,375,2022.07.01
254,375,2022.07.01
1085,375,2022.07.01
280,945,2022.07.01
70,1049,2022.07.01
253,1432,2022.07.01
198,73,2022.07.02
75,277,2022.07.02
77,499,2022.07.02
133,940,2022.07.02
304,1418,2022.07.02
1094,1418,2022.07.02
1150,313,2022.07.03
120,313,2022.07.03
294,371,2022.07.03
1214,419,2022.07.03
222,793,2022.07.03
224,793,2022.07.03
194,924,2022.07.03
362,17,2022.07.04
292,17,2022.07.04
1051,17,2022.07.04
70,17,2022.07.04
1064,443,2022.07.04
194,444,2022.07.04
202,1070,2022.07.04
241,1269,2022.07.04
198,284,2022.07.05
198,284,2022.07.05
198,284,2022.07.05
240,284,2022.07.05
194,284,2022.07.05
249,284,2022.07.05
243,284,2022.07.05
244,284,2022.07.05
162,284,2022.07.05
326,284,2022.07.05
110,284,2022.07.05
1142,371,2022.07.05
194,403,2022.07.05
130,421,2022.07.05
93,421,2022.07.05
1214,421,2022.07.05
1214,421,2022.07.05
190,421,2022.07.05
224,421,2022.07.05
362,523,2022.07.05
1105,553,2022.07.05
93,941,2022.07.05
333,949,2022.07.05
257,1267,2022.07.05
1214,31,2022.07.06
148,68,2022.07.06
1093,163,2022.07.06
130,163,2022.07.06
77,163,2022.07.06
77,163,2022.07.06
70,163,2022.07.06
1111,163,2022.07.06
1064,163,2022.07.06
224,163,2022.07.06
147,291,2022.07.06
1093,357,2022.07.06
1093,357,2022.07.06
153,357,2022.07.06
1217,357,2022.07.06
1217,357,2022.07.06
1051,357,2022.07.06
1051,357,2022.07.06
1051,357,2022.07.06
304,357,2022.07.06
93,357,2022.07.06
281,357,2022.07.06
281,357,2022.07.06
254,357,2022.07.06
95,357,2022.07.06
1043,357,2022.07.06
77,357,2022.07.06
77,357,2022.07.06
77,357,2022.07.06
1105,357,2022.07.06
66,357,2022.07.06
299,357,2022.07.06
1216,357,2022.07.06
1064,357,2022.07.06
1064,357,2022.07.06
224,357,2022.07.06
1187,362,2022.07.06
131,618,2022.07.06
131,618,2022.07.06
131,618,2022.07.06
70,904,2022.07.06
1094,904,2022.07.06
190,904,2022.07.06
294,904,2022.07.06
1043,949,2022.07.06
1198,1072,2022.07.06
77,1158,2022.07.06
1094,1158,2022.07.06
1214,1382,2022.07.06
1136,1382,2022.07.06
1064,1382,2022.07.06
197,226,2022.07.07
199,226,2022.07.07
1167,293,2022.07.07
1214,293,2022.07.07
1093,304,2022.07.07
153,304,2022.07.07
194,362,2022.07.07
93,443,2022.07.07
299,509,2022.07.07
182,528,2022.07.07
1093,763,2022.07.07
153,763,2022.07.07
1106,765,2022.07.07
1216,765,2022.07.07
340,774,2022.07.07
72,1024,2022.07.07
1092,1024,2022.07.07
1111,1034,2022.07.07
1217,1204,2022.07.07
1203,1204,2022.07.07
1178,1204,2022.07.07
1214,1204,2022.07.07
1064,1204,2022.07.07
133,1314,2022.07.07
345,1314,2022.07.07
1124,1314,2022.07.07
224,1314,2022.07.07
153,1340,2022.07.07
93,1340,2022.07.07
148,1340,2022.07.07
162,1340,2022.07.07
87,97,2022.07.08
77,254,2022.07.08
70,276,2022.07.08
153,441,2022.07.08
153,441,2022.07.08
358,441,2022.07.08
1064,441,2022.07.08
224,441,2022.07.08
200,460,2022.07.08
1203,505,2022.07.08
95,527,2022.07.08
1207,551,2022.07.08
320,560,2022.07.08
147,772,2022.07.08
200,823,2022.07.08
70,1027,2022.07.08
81,1108,2022.07.08
72,1221,2022.07.08
1187,226,2022.07.09
254,272,2022.07.09
299,272,2022.07.09
197,581,2022.07.09
1093,1037,2022.07.09
1092,1037,2022.07.09
281,273,2022.07.10
1106,273,2022.07.10
280,273,2022.07.10
1216,760,2022.07.10
153,1243,2022.07.10
77,1243,2022.07.10
66,1364,2022.07.10
1064,1364,2022.07.10
1198,87,2022.07.11
81,170,2022.07.11
89,578,2022.07.11
1049,1003,2022.07.11
1105,1379,2022.07.11
70,170,2022.07.12
193,467,2022.07.12
193,577,2022.07.12
345,1231,2022.07.12
325,1231,2022.07.12
1105,1231,2022.07.12
133,60,2022.07.13
130,113,2022.07.13
1064,178,2022.07.13
292,193,2022.07.13
292,193,2022.07.13
1051,193,2022.07.13
95,193,2022.07.13
345,193,2022.07.13
1012,193,2022.07.13
197,194,2022.07.13
64,264,2022.07.13
1050,264,2022.07.13
1092,315,2022.07.13
75,365,2022.07.13
257,390,2022.07.13
141,469,2022.07.13
1220,551,2022.07.13
1093,726,2022.07.13
70,950,2022.07.13
153,1179,2022.07.13
70,1330,2022.07.13
1106,1330,2022.07.13
98,23,2022.07.14
1177,150,2022.07.14
77,262,2022.07.14
77,262,2022.07.14
222,275,2022.07.14
1093,304,2022.07.14
153,304,2022.07.14
333,335,2022.07.14
334,335,2022.07.14
334,335,2022.07.14
335,335,2022.07.14
81,370,2022.07.14
89,387,2022.07.14
334,987,2022.07.14
334,987,2022.07.14
93,1105,2022.07.14
202,1105,2022.07.14
1092,172,2022.07.15
77,679,2022.07.15
1214,679,2022.07.15
1054,760,2022.07.15
243,839,2022.07.15
244,839,2022.07.15
190,839,2022.07.15
1214,1036,2022.07.15
77,1243,2022.07.15
162,1243,2022.07.15
1092,1243,2022.07.15
1093,114,2022.07.16
1092,114,2022.07.16
1111,114,2022.07.16
219,114,2022.07.16
220,114,2022.07.16
320,221,2022.07.16
133,221,2022.07.16
133,362,2022.07.16
1201,726,2022.07.16
1187,818,2022.07.16
1064,818,2022.07.16
64,881,2022.07.16
81,23,2022.07.17
77,1025,2022.07.17
194,1222,2022.07.17
130,1222,2022.07.17
141,1238,2022.07.17
93,692,2022.07.18
1020,692,2022.07.18
162,692,2022.07.18
254,1382,2022.07.18
299,1382,2022.07.18
196,1382,2022.07.18
82,1382,2022.07.18
194,104,2022.07.19
202,397,2022.07.19
77,397,2022.07.19
224,452,2022.07.19
292,653,2022.07.19
1064,679,2022.07.19
304,700,2022.07.19
70,700,2022.07.19
1092,700,2022.07.19
85,918,2022.07.19
1092,1020,2022.07.19
1124,1062,2022.07.19
363,1062,2022.07.19
308,1062,2022.07.19
1134,1306,2022.07.19
70,1309,2022.07.19
1093,1383,2022.07.19
1196,91,2022.07.20
1199,391,2022.07.20
1199,391,2022.07.20
1093,391,2022.07.20
133,391,2022.07.20
144,391,2022.07.20
1217,391,2022.07.20
106,391,2022.07.20
66,391,2022.07.20
1124,391,2022.07.20
93,404,2022.07.20
1093,668,2022.07.20
304,668,2022.07.20
1105,1039,2022.07.20
224,1039,2022.07.20
257,1189,2022.07.20
77,133,2022.07.21
70,133,2022.07.21
116,408,2022.07.21
75,508,2022.07.21
145,508,2022.07.21
225,508,2022.07.21
1107,508,2022.07.21
1107,508,2022.07.21
1013,508,2022.07.21
81,508,2022.07.21
133,632,2022.07.21
95,774,2022.07.21
93,1215,2022.07.21
77,1215,2022.07.21
162,1215,2022.07.21
70,1215,2022.07.21
1093,1394,2022.07.21
1064,1,2022.07.22
133,86,2022.07.22
153,359,2022.07.22
77,359,2022.07.22
1099,621,2022.07.22
89,621,2022.07.22
1149,621,2022.07.22
1136,621,2022.07.22
145,694,2022.07.22
148,1018,2022.07.22
1203,1294,2022.07.22
1214,1294,2022.07.22
1064,1294,2022.07.22
354,91,2022.07.23
194,152,2022.07.23
1054,152,2022.07.23
77,152,2022.07.23
81,915,2022.07.23
148,1189,2022.07.23
345,1189,2022.07.23
153,1204,2022.07.23
93,1204,2022.07.23
202,242,2022.07.24
255,915,2022.07.24
320,284,2022.07.25
133,284,2022.07.25
95,284,2022.07.25
255,284,2022.07.25
255,284,2022.07.25
81,284,2022.07.25
1051,402,2022.07.25
77,402,2022.07.25
70,402,2022.07.25
1054,908,2022.07.25
1064,908,2022.07.25
190,48,2022.07.26
148,621,2022.07.26
70,621,2022.07.26
1105,621,2022.07.26
1051,714,2022.07.26
93,714,2022.07.26
1216,714,2022.07.26
77,1095,2022.07.26
1092,1095,2022.07.26
1189,1128,2022.07.26
1102,1128,2022.07.26
1043,1243,2022.07.26
70,1342,2022.07.26
66,1342,2022.07.26
1124,1342,2022.07.26
1051,58,2022.07.27
70,58,2022.07.27
1189,96,2022.07.27
133,96,2022.07.27
77,306,2022.07.27
334,650,2022.07.27
72,1315,2022.07.27
93,1338,2022.07.27
89,72,2022.07.28
1092,338,2022.07.28
222,396,2022.07.28
1092,731,2022.07.28
194,781,2022.07.28
1051,1035,2022.07.28
133,1105,2022.07.28
331,828,2022.07.29
1164,1257,2022.07.29
1043,1392,2022.07.29
219,672,2022.07.30
1093,704,2022.07.30
77,704,2022.07.30
70,704,2022.07.30
81,742,2022.07.30
1205,928,2022.07.31
147,928,2022.07.31
1111,346,2022.08.01
254,873,2022.08.01
276,899,2022.08.01
82,23,2022.08.02
194,54,2022.08.02
1054,175,2022.08.02
281,623,2022.08.02
1214,623,2022.08.02
148,1414,2022.08.02
133,1331,2022.08.03
315,253,2022.08.04
141,253,2022.08.04
141,253,2022.08.04
141,253,2022.08.04
93,428,2022.08.04
1167,428,2022.08.04
1224,428,2022.08.04
1064,558,2022.08.04
224,558,2022.08.04
320,788,2022.08.04
194,1316,2022.08.04
70,1361,2022.08.04
227,66,2022.08.05
320,696,2022.08.05
140,696,2022.08.05
1217,1294,2022.08.05
1049,1294,2022.08.05
1105,1294,2022.08.05
303,58,2022.08.06
1064,332,2022.08.06
77,673,2022.08.06
1051,264,2022.08.07
148,264,2022.08.07
1064,264,2022.08.07
222,264,2022.08.07
1102,320,2022.08.07
1124,320,2022.08.07
363,320,2022.08.07
222,320,2022.08.07
1178,949,2022.08.08
1054,1282,2022.08.08
70,1282,2022.08.08
1092,1282,2022.08.08
81,1282,2022.08.08
81,1282,2022.08.08
194,14,2022.08.09
194,14,2022.08.09
254,14,2022.08.09
1224,14,2022.08.09
93,58,2022.08.09
77,277,2022.08.09
148,367,2022.08.09
1113,484,2022.08.09
133,733,2022.08.09
1054,733,2022.08.09
1167,733,2022.08.09
135,1282,2022.08.09
1094,179,2022.08.10
93,257,2022.08.10
162,257,2022.08.10
224,257,2022.08.10
90,320,2022.08.10
89,320,2022.08.10
1050,728,2022.08.10
133,912,2022.08.10
133,912,2022.08.10
148,912,2022.08.10
81,912,2022.08.10
194,939,2022.08.10
133,1017,2022.08.10
133,1023,2022.08.10
275,1023,2022.08.10
1216,1019,2022.08.12
