,client_name,u_id,al_name,al_id,score,al_review,date
161,Leejin,164,편백숲 산소막걸리 딸기 스파클링,292,5.0,진짜 맛있어요. ㅎㅎ 술이란 생각을 못했음. 냉장고 말고 실온에 두니 더 맛있는듯...,2022.07.04
162,거북이마을,0,편백숲 산소막걸리 딸기 스파클링,292,5.0,,2022.05.27
163,권*정,362,편백숲 산소막걸리 딸기 스파클링,292,4.5,딸기 그냥 딸기막걸리 굿입니다,2022.07.13
164,권*정,362,편백숲 산소막걸리 딸기 스파클링,292,5.0,그냥 딸기막걸리라는 이름이 너무 찰떡,2022.07.13
165,길*희,490,편백숲 산소막걸리 딸기 스파클링,292,4.0,"딸기 찐하게 맛나요. 탄산 장난 아니네요. 따기 오래걸립니다
막걸리 좋아하시는 분 괜찮을고 같아여",2021.01.26
166,김*녕,169,편백숲 산소막걸리 딸기 스파클링,292,5.0,담화박스에서 받아보고 특이해서 또 사봤어요~! 선물도 하구용ㅎㅎ,2021.08.09
167,김*민,174,편백숲 산소막걸리 딸기 스파클링,292,5.0,선물용도로도 좋을것같아요 달콤걸쭉하니 맛있어요,2021.06.05
168,김*삼,488,편백숲 산소막걸리 딸기 스파클링,292,5.0,맛도 좋고 병도 예쁘네요,2022.02.11
169,선우엄마,489,편백숲 산소막걸리 딸기 스파클링,292,5.0,남편 발렌타인데이 선물로 사드렸는데 엄청 맛있대요~♡,2022.02.10
170,손톱,487,편백숲 산소막걸리 딸기 스파클링,292,5.0,맛있을것 같네요! !,2022.07.19
171,쓩쓩,44,편백숲 산소막걸리 딸기 스파클링,292,3.0,,2022.04.15
172,이*화,418,편백숲 산소막걸리 딸기 스파클링,292,5.0,스파클링이 엄청 센데 맛있어요. 딸기 그 자체,2021.04.01
173,김*현,104,백년향,144,4.0,"과거 여주 여행을 가서 마셔본 막걸리과 같은 것일지는 모르지만 그 맛과 비슷했습니다.

일반적으로 익숙한 탁주 와는 다르게 톡쏘는 상큼함과 달달한 향내
약간은 거부감이 들수 있지만 맛은 좋다
다만 바리는것은 이도저도 아니라는것??
그렇다고 나쁜 술은 아니다
가격대도 착하고 옛 우리 선조가 마셔본 술을 우리가 접할수 있다고 하니 경험으로는 좋을 듯하다!",2019.12.15
174,든진,46,백년향,144,4.5,매번 벌컥벌컥 넘어가는 막걸리만 마시다가 처음으로 되게 드라이한 술을 마셔봤어요! 살짝의 신맛이 익숙하지 않으면서도 매력적이라 자꾸 조금씩 맛보게 되었어요! 기름진 고기랑 먹었는데 깔끔하게 넘어가더라고요!,2022.07.20
175,박*조,267,백년향,144,5.0,맛있습니다 깔끔하게 즐길수있음,2022.02.03
176,서*신,216,백년향,144,3.0,"정체모를 쓴 맛이 약간 배어나오는게 이게 깊이있는 쓴 맛이아닌 그저 그런 쓴맛임 산미도 애매하게 튀는 느낌 매운 친구들이랑 먹으면 그나마 나을듯, 향은 나는듯 마는듯
굳이 추천하진 않음
각이 거의없는 변화구를 보는 기분",2020.02.28
177,우키쿠키,160,백년향,144,4.0,,2021.07.22
178,채*병,518,백년향,144,5.0,처음 치고 올라오는 신맛은 막걸리의 새로운 면모를 보여주겠다는 듯 한껏 도발적이다. 순간의 펀치에 놀라는 중에 바로 농염한 과일향이 번져온다. 사과가 과숙한 향미인 듯 한데 결코 지나치지 않고 성숙에서 오는 응당한 관능미다. 드라이하지만 꽉 찬 밀도감과 자연스러운 감미가 제법이다. 대범하고 우아하며 이름에 걸맞는 품격을 지녔다.,2019.11.13
179,혀놔,64,백년향,144,4.0,늘 마시던 막걸리에 비해 많이 달지 않고 향이 깊어 좋았습니다.,2020.12.15
180,화니여니,375,백년향,144,5.0,아직 마시기 전이지만 기대됩니다,2021.12.22
181,Leejin,164,붉은 원숭이,153,5.0,은근이 부드럽고 단맛으로 잘 넘어갑니다. 맛있네요. ㅎㅎ,2022.04.27
182,adhpol,525,붉은 원숭이,153,5.0,,2022.06.29
183,kjh4737,12,붉은 원숭이,153,4.5,맛있게 잘 마셨습니다.,2022.05.22
184,wtm5451,526,붉은 원숭이,153,5.0,배송 빠르고 안전하게 잘 왔습니다!,2022.06.28
185,강*연,532,붉은 원숭이,153,3.0,"스파클링 막걸리라해서 달달계일줄알았는데..
약주막걸리였음 씁쓸한 끝맛과 밀도가 있어서 양념이 진한 생선조림이나
무침 양념게장이 땡기는 맛
어르신들이 좋아하실것같은 건강한술느낌이었음 진짜 새빨게서 잔은 검은잔이 좋겠음 흰잔에마시니 ..선지생각이나서..;;",2020.02.04
186,김*식,184,붉은 원숭이,153,4.5,술장고에 쟁여놓고 마시고 있습니다 ㅎㅎㅎㅎ,2021.12.29
187,김*영,3,붉은 원숭이,153,5.0,가족반응이 정말좋았어요 추가 구매도 했습니다!!,2022.06.21
188,김*영,3,붉은 원숭이,153,5.0,순하고 텁텁해요.,2021.12.07
189,김*정,204,붉은 원숭이,153,5.0,술 좋아하는 지인 선물로 시켰는데 포장도 잘 돼 있고 예쁜 종이가방도 들어있어서 선물용으로 생각보다 너무 괜찮아서 엄청 만족스러워요,2019.12.07
190,김*화,359,붉은 원숭이,153,5.0,선물하기 좋은술입니다~~ 쌉싸름한 맛과 컬러감이 예뻐서 좋아요,2021.05.05
191,김메리,149,붉은 원숭이,153,5.0,지인 선물로 드렸는데 너무 만족하셨다고 하셔서 기분 좋네용!! 다음에 또 구매할게요!!,2022.07.14
192,김메리,149,붉은 원숭이,153,5.0,별로 안 달다고 해서 걱정했는데 제 입엔 충분히 달아서 맛있게 마셨습니다!,2022.07.07
193,노*철,527,붉은 원숭이,153,5.0,,2022.05.24
194,노마드,153,붉은 원숭이,153,3.5,,2022.07.06
195,뉴옙인,520,붉은 원숭이,153,4.0,"자연스러운 붉은색이 식욕을 돋구네용 ㅎ-ㅎ
어떤 한식 안주랑도 잘 어울리는것 같아요 !!!",2022.07.22
196,달고나파파,61,붉은 원숭이,153,2.5,"저는 맛이 나쁘지 않았으나,
같이 마신 친구들의 호불호가 꽤 갈리네요~
애먀하다 생각되는 중간 맛을 싫어하시면 추천하지 않아요!",2022.05.31
197,달고나파파,61,붉은 원숭이,153,4.0,,2022.05.26
198,머스튼,523,붉은 원숭이,153,4.0,깔끔한 맛이라 한번 더 먹었네요,2022.07.08
199,머스튼,523,붉은 원숭이,153,4.0,저는 좀 쌀 곱게 갈아서 달달하게 먹는 느낌 이었어요. 살짝 좀 너무 달다(?) 근데 다른 사람들은 맛있게 다 먹었네요.,2022.07.08
200,박*진,73,붉은 원숭이,153,3.5,,2022.01.28
201,서*솔,423,붉은 원숭이,153,5.0,생각보다 색깔이 진하고 넘 이뻐서 선물용으로도 딱이었어요,2021.07.24
202,서버리스,116,붉은 원숭이,153,5.0,술취한 원숭이에 비해 깔끔합니다,2021.11.26
203,아롱아롱,151,붉은 원숭이,153,5.0,묵직하고 달달해요 만족합니다,2022.07.07
204,요미,529,붉은 원숭이,153,4.5,"부드럽고 단맛으로 잘 넘어갑니다.
색이 너무 이뻐요.",2022.05.12
205,으네,303,붉은 원숭이,153,5.0,색상이..완전...말할게없어요,2021.11.20
206,이*규,198,붉은 원숭이,153,5.0,선물용으로 주문했는데 만족합니다,2021.03.16
207,인행,528,붉은 원숭이,153,4.5,밀가루!?바디감이 무겁습니다. 경험해볼만 합니다,2022.05.15
208,임*영,157,붉은 원숭이,153,5.0,빨간술 신기해요!! 맛도 좋습니다,2022.04.29
209,조코,521,붉은 원숭이,153,5.0,색도 이쁘고 맛있어요,2022.07.13
210,지나간시선,519,붉은 원숭이,153,5.0,,2022.07.23
211,철스,522,붉은 원숭이,153,4.0,부드럽고 적당히 달달하며 색이 매력적이네요,2022.07.10
212,최*수,530,붉은 원숭이,153,4.0,,2022.01.21
213,침착한구로,180,붉은 원숭이,153,4.5,색깔만큼 맛있는거같습니다.,2022.05.03
214,탈퇴회원,43,붉은 원숭이,153,4.5,사이다살짝넣어 마시면 달콤하니 맛있어요,2022.06.14
215,탈퇴회원,43,붉은 원숭이,153,4.5,"진하고 걸쭉하니 참 맛좋아요.
최애 막걸리가 되었어요",2022.05.25
216,탈퇴회원,43,붉은 원숭이,153,5.0,"너무맛있어요
막걸리싫어하는사람인데 ㅎㅎ이것만 찾게되네요.안주도 반찬도 구애받지않고 즐길수있어요",2022.05.09
217,탈퇴회원,43,붉은 원숭이,153,5.0,"너무너무 맛있어요
막걸리특유의 위부글거림이 없어 냉장고에 재어놓고 퇴근길이 신난답니다~",2022.05.08
218,탈퇴회원,43,붉은 원숭이,153,5.0,레드박스에 처음접해본뒤 홍쌀의매력에 취해 버렸어요,2022.05.08
219,하루스타일,524,붉은 원숭이,153,5.0,맛있네요 생막걸리였으면 더 맛있었을거 같아요. 담은 홍막걸리보다 괜찮은듯,2022.07.07
220,한*호,531,붉은 원숭이,153,4.0,,2021.11.25
221,거북이마을,0,백련 맑은 술,1219,5.0,,2022.05.27
222,김*근,424,백련 맑은 술,1219,4.0,"첫 잔에 단맛과 진한 향이 치고 올라 옵니다.
이 향이 연잎 향 같지는 않고 ?
목넘김이 부드워서 부담없이 마실 수 있지만 은근히 단맛이 끝까지 남아서 많이 못 마시겠네요. 취향에 따라 단맛을 좋아하시는 분들은 좋아하실 것 같아요.
좋은 청주 만나서 즐거워요. ^^",2022.05.31
223,Leejin,164,오메기술 13%,1217,5.0,감칠맛이 좋네요. ㅎㅎㅎ,2022.04.27
224,ssumer,538,오메기술 13%,1217,5.0,쓰지 않고 넘기기 좋네요ㅎㅎ,2022.04.24
225,가을풍경,537,오메기술 13%,1217,5.0,,2022.06.22
226,노마드,153,오메기술 13%,1217,2.5,,2022.07.06
227,노마드,153,오메기술 13%,1217,2.5,,2022.07.06
228,든진,46,오메기술 13%,1217,5.0,무조건 시원하게 마시세요! 은은한 단맛도 함께 돌아서 가볍게 즐겼습니다~!,2022.07.20
229,조*현,285,오메기술 13%,1217,5.0,향이너무 좋아요.,2022.06.28
230,지나간시선,519,오메기술 13%,1217,4.0,,2022.07.07
231,케이루,536,오메기술 13%,1217,4.0,은은한 항이 좋아 가볍게 마시기 좋았다,2022.08.05
232,유*준,539,보리수헤는밤,1212,5.0,보리와 매화의 조합이 좋았습니다,2022.04.11
233,WELL,541,청주신선주 약주 16%,1205,4.0,굿,2022.05.11
234,윤*윤,540,청주신선주 약주 16%,1205,5.0,할아버지 팔순 선물로 샀어요. 마신 사람들 모두가 좋았다고 전해 주더군요.,2022.07.31
235,ilnero,544,매화깊은밤,1203,5.0,"적당히 달달한 화이트 와인 같아요
하지만 화이트 와인보다는 좀더 깔끔하고 맛있어요!",2022.06.06
236,구름구름,543,매화깊은밤,1203,5.0,선물용으로 구매했어요 담엔 제긴먹어보겠습니딘,2022.06.29
237,김*황,545,매화깊은밤,1203,5.0,족발이나 고기 종류랑 같이 마시면 깔끔하게 좋습니다.,2022.05.20
238,박*수,107,매화깊은밤,1203,5.0,,2022.07.08
239,송*희,546,매화깊은밤,1203,5.0,도수가 약하고 달콤 새콤 고소한게 안주없이 마셔도 맛나요! 안주없이 마실려고 두병 주문했네요ㅎ,2022.04.08
240,지나간시선,519,매화깊은밤,1203,4.0,향이 좋내요 깔끔하고,2022.07.07
241,케이루,536,매화깊은밤,1203,4.5,매화술 중 가볍게 마시기 좋아요,2022.07.22
242,폴네티앙,542,매화깊은밤,1203,5.0,과일주 느낌인데 그렇다보니 술술 들어가서 훅 취하네요ㅋㅋ 맛은 있는데(그냥 안주없이 먹어도 좋아요) 안주가 안맞을 수 있어요 매실향이 진해서 참고하시면 좋을 듯 하네요,2022.06.29
243,거북이마을,0,서설,1187,5.0,,2022.05.27
244,김*대,548,서설,1187,5.0,인생에서 항상 서설이 내리는 날이기를,2022.07.09
245,니가아는그입술달아,240,서설,1187,4.0,심볼인 상표가 분리되어서 왔어요ㅠ,2022.07.06
246,든진,46,서설,1187,5.0,독특한 라벨지가 신기해서 자꾸 만져보게 되네요! 맛은 무난 깔끔한 청주였습니다~,2022.02.16
247,바차타카,549,서설,1187,5.0,,2022.06.15
248,여*준,547,서설,1187,5.0,"향과 맛이 깔끔합니다. 담백하면서도 깔끔한 맛이 안주를 살려주기도, 안주없이 먹기에도 좋네요",2022.07.16
249,이*,551,서설,1187,5.0,"정말 깔끔하네요! 뭐라고 해야 하지... 잡맛도 없고, 너무 달아 불쾌하지도 않고, 너무 씁쓸하지도 않고.... 제 입엔 너무 잘 맞습니다. 그 어떤 안주에도 잘 맞을 것 같아요. 그냥 술만 마셔도 괜찮아요. 다음에 집 어른들께 선물해 보려고요.",2022.04.28
250,이*석,448,서설,1187,5.0,??????????????,2022.04.15
251,이름값,552,서설,1187,5.0,,2022.04.16
252,이름값,552,서설,1187,5.0,담백하니 회랑 너무 맛있게 먹었습니다.,2022.03.01
253,재현콩,553,서설,1187,5.0,"진짜 깔끔하고 담백한 술

전 담백한 녹파주보다 더 맛있게 먹었습니다 ㅎㅎ",2022.02.26
254,정*연,550,서설,1187,5.0,깔끔하니 너무 맛잇어요,2022.05.04
255,박태준,554,우포,1178,5.0,가볍게 즐길 수 있었고 표고탕수 안주와 굉장히 잘 어울렸습니다,2022.06.15
256,이*,551,우포,1178,5.0,양파로만든전통주라고 하였는데 양파맛은 거의 안나는 것 같아요 살짝 단맛이 자연스러웠습니다.,2022.08.08
257,지나간시선,519,우포,1178,4.0,향이 좋네요 깔끔하고,2022.07.07
258,케이루,536,우포,1178,4.5,첫맛은 조금 달달하지만 뒷맛은 깔끔하게 잡아줘서 좋았어요,2022.06.25
259,건천뇌,555,운암 1945,1177,5.0,"여지껏 마셔본 국산술중 최고입니다
맛, 스토리 모든것이 완벽하달까요
저의 인생술이지 싶습니다",2022.07.14
260,덕마니,59,운암 1945,1177,5.0,,2022.03.22
261,kjh4737,12,청비성,1169,4.5,무난하게 부드럽고 약간 톡 쏘는 맛입니다.,2022.05.24
262,거북이마을,0,청비성,1169,5.0,,2022.05.27
263,김*황,545,청비성,1169,4.5,맛은 좋은데 단맛이 너무 강해서 술 같지 않아요,2022.05.20
264,노*혜,556,청비성,1169,5.0,술담화에서 먹어본 술 중에서 가장 입에 맞았습니다.,2022.05.02
265,유*진,559,청비성,1169,5.0,"적당한 단맛, 담백함. 누룩향이 진하지 않아 좋아요",2022.04.16
266,이*수,501,청비성,1169,2.0,"술 자체야 훌륭한 제품이지만,
유통기한이 3개월인 술을, 제조된지 두달도 더된 것으로 보내주셨네요. 할인도 전혀 없이 세병이나 구입했는데, 이부분은 상당히 실망스럽습니다.",2022.06.28
267,이*영,1,청비성,1169,5.0,구독할때 마셔봤는데 산미가 너무 내 취향이라 구매합니다~빠르고 안전하게 잘 도착했어요^^잘마시겠습니다,2022.04.16
268,전통주사랑,557,청비성,1169,5.0,고소하고 달짝지근한 향이 너무 매력적인 술이다,2022.04.27
269,조이더술꾼,558,청비성,1169,5.0,아 이 술에 푹 빠졌어요 계속 생각나는 맛이고 한식에 너무 잘 어울려요,2022.04.19
270,이대웅,560,모든날에,1157,5.0,잘 받았습니다. 먹어보고 추가리뷰 한번 남겨보겠습니다,2022.04.19
271,이*연,472,기다림 흑미 약주,1140,5.0,디저인도 예쁘고 도수도 낮아서 식사에 간단하게 곁들이기 좋아요,2022.01.21
272,화니여니,375,기다림 흑미 약주,1140,5.0,새콤한산미와 낮은도수지만 밸런스가 좋앗습니다,2021.12.21
273,이*연,472,기다림 백미 약주,1139,5.0,도수도 낮고 디자인도 예쁘고 간단하게 식사에 곁들이기 좋아요,2022.01.21
274,GERRARD,573,궁중술 왕주,1051,5.0,차레주로 구매했습니다,2022.01.31
275,Leejin,164,궁중술 왕주,1051,5.0,아버지 드렸는데 좋아하시네요 ㅎ,2022.07.04
276,c9510077,570,궁중술 왕주,1051,5.0,오. 굿샷 맛있는 술이네요,2022.04.05
277,huiyaa7,562,궁중술 왕주,1051,5.0,목넘김에 좋아요. 향도 좋고 맛있게 먹었습니다,2022.07.27
278,강*혁,13,궁중술 왕주,1051,5.0,,2022.02.17
279,강*희,9,궁중술 왕주,1051,5.0,아주 부드럽고 맛이 좋아요. 2병만 샀는데 더 살걸 그랬네요.,2022.04.16
280,권*정,362,궁중술 왕주,1051,5.0,달달하게 잘 넘어갑니다.,2022.07.13
281,김*기,178,궁중술 왕주,1051,5.0,,2022.06.05
282,김*덕,580,궁중술 왕주,1051,4.0,나름 특이한 맛이 있긴한데 제 취향은 아닌것 같네요,2021.08.19
283,김*민,174,궁중술 왕주,1051,5.0,"제사용으로 샀습니다
정종 특유의 향이 나쁘지않았어요
마셨을때 그 느낌은 휠씬 좋았습니다.",2022.02.08
284,김*영,3,궁중술 왕주,1051,5.0,여자친구와 부모님이 너무 좋아하셨어요 다음에도 꼭 구매할게요!!,2022.08.07
285,김*영,3,궁중술 왕주,1051,5.0,가족반응이 정말좋았어요 추가 구매도 했습니다!!,2022.06.21
286,김*우,161,궁중술 왕주,1051,5.0,,2022.06.28
287,김*우,161,궁중술 왕주,1051,5.0,,2022.06.28
288,김*우,161,궁중술 왕주,1051,5.0,,2022.06.21
289,김*우,161,궁중술 왕주,1051,4.5,,2021.11.03
290,김*우,161,궁중술 왕주,1051,4.5,첫 맛은 달달한데 끝에 살짝 쓴맛이 약주로 딱이에요,2021.11.03
