c_id,c_name,id,alname,al_star,date
200,권이,197,단상지교,5,2022.02.17
201,규덕이,194,고흥 유자주 8%,5,2021.12.25
201,규덕이,1094,고도리 샤인머스캣 와인 (망고포도),2.5,2021.12.25
201,규덕이,294,고도리 자두 와인,5,2021.12.25
202,기*,89,문경바람 오크 40%,5,2020.11.09
203,기*헌,231,삼양춘 청주,4,2021.02.10
204,기서밥,133,담은,5,2022.01.11
204,기서밥,202,겨울소주 25%,5,2022.01.11
205,기성,1037,오메기술 15%,5,2022.03.10
205,기성,116,청명주 약주 17%,5,2022.03.10
205,기성,280,커피냑,5,2022.03.10
206,기억의방랑자,145,맑은 문희주,5,2021.11.01
206,기억의방랑자,339,매실 향기 담은 술,5,2021.10.30
207,기쫑이,194,고흥 유자주 8%,5,2022.01.08
208,기차여행,281,제주 몬순 커피주,4,2022.06.25
208,기차여행,280,커피냑,4,2022.06.25
209,길*희,292,편백숲 산소막걸리 딸기 스파클링,4,2021.01.26
209,길*희,257,토박이 한산 소곡주,5,2021.02.16
209,길*희,194,고흥 유자주 8%,5,2020.11.11
209,길*희,249,문배술 2병 헤리티지 선물세트,4,2021.01.26
210,김*건,310,담화탁주,5,2021.01.10
210,김*건,197,단상지교,4,2021.01.10
211,김*겸,133,담은,5,2022.02.05
211,김*겸,133,담은,5,2022.01.31
211,김*겸,1049,금설,4,2022.01.31
211,김*겸,70,서울의 밤,4,2022.01.31
212,김*경,133,담은,5,2022.06.23
212,김*경,133,담은,5,2021.02.18
212,김*경,133,담은,5,2021.02.18
212,김*경,135,복순도가 손 막걸리,0.5,2021.09.25
212,김*경,284,선호 생 막걸리,4,2021.09.06
212,김*경,198,술공방 9.0,5,2020.05.28
212,김*경,278,시향가,1,2021.01.04
212,김*경,286,김포 특주,4.5,2022.06.28
212,김*경,200,구기홍주,5,2020.05.28
212,김*경,76,홍삼명주,5,2020.11.19
212,김*경,76,홍삼명주,5,2020.04.15
212,김*경,202,겨울소주 25%,5,2020.03.24
212,김*경,77,매실원주,5,2021.09.08
212,김*경,276,왕율주 33%,5,2021.03.11
212,김*경,190,고도리 복숭아 와인,5,2020.02.11
212,김*경,193,고도리 화이트 와인 (스위트),5,2020.04.09
212,김*경,224,혼디주,5,2021.09.14
213,김*곤,1126,홍천강 탁주,5,2021.11.17
213,김*곤,1058,용봉백주 오향주,5,2021.11.17
213,김*곤,135,복순도가 손 막걸리,5,2021.11.17
213,김*곤,162,문배술 40%,5,2021.11.17
213,김*곤,162,문배술 40%,5,2021.11.17
214,김*광,77,매실원주,4.5,2021.07.09
215,김*교,162,문배술 40%,5,2021.10.06
216,김*구,345,려 증류소주 25%,4.5,2022.03.16
216,김*구,1054,만월 40%,4,2022.05.02
216,김*구,1190,용봉소주 25%,4.5,2022.03.17
216,김*구,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.08
217,김*국,226,복단지,4,2020.11.11
218,김*권,194,고흥 유자주 8%,4.5,2022.06.10
218,김*권,194,고흥 유자주 8%,5,2022.05.11
218,김*권,1113,두레앙 일반증류주 35%,5,2022.05.11
218,김*권,89,문경바람 오크 40%,4.5,2022.05.11
218,김*권,1092,안동소주 일품 40% 골드,4.5,2022.05.11
218,김*권,1190,용봉소주 25%,5,2022.05.11
219,김*규,133,담은,5,2021.12.21
219,김*규,257,토박이 한산 소곡주,5,2022.03.26
219,김*규,257,토박이 한산 소곡주,5,2022.02.11
219,김*규,194,고흥 유자주 8%,3,2021.09.22
219,김*규,77,매실원주,4.5,2022.06.14
219,김*규,77,매실원주,5,2022.03.26
219,김*규,77,매실원주,5,2022.03.26
219,김*규,77,매실원주,5,2022.03.26
219,김*규,70,서울의 밤,5,2022.03.26
219,김*규,224,혼디주,5,2022.03.26
220,김*근,72,삼양춘 탁주,4,2021.01.05
220,김*근,284,선호 생 막걸리,5,2021.05.21
220,김*근,284,선호 생 막걸리,4,2021.01.05
220,김*근,346,설하담,4.5,2022.05.28
220,김*근,198,술공방 9.0,4,2022.05.28
220,김*근,1219,백련 맑은 술,4,2022.05.31
221,김*기,320,나루 생 막걸리 11.5%,3,2022.07.16
221,김*기,133,담은,2.5,2022.07.16
221,김*기,135,복순도가 손 막걸리,4,2022.06.05
221,김*기,72,삼양춘 탁주,4,2022.02.10
221,김*기,1051,궁중술 왕주,5,2022.06.05
221,김*기,106,우리술 오늘 약주,5,2020.01.08
221,김*기,340,금산인삼주 수삼 23%,5,2022.03.04
221,김*기,81,추사 40%,5,2022.06.05
222,김*나,278,시향가,5,2021.02.24
222,김*나,65,감사,5,2022.01.22
222,김*나,1065,모리,5,2022.01.20
222,김*나,1092,안동소주 일품 40% 골드,5,2022.02.27
223,김*남,133,담은,5,2021.07.20
223,김*남,77,매실원주,4,2021.11.16
224,김*녕,362,별산 막걸리,5,2022.01.05
224,김*녕,320,나루 생 막걸리 11.5%,5,2021.08.09
224,김*녕,320,나루 생 막걸리 11.5%,5,2021.05.30
224,김*녕,133,담은,5,2022.01.05
224,김*녕,133,담은,5,2021.08.09
224,김*녕,133,담은,5,2021.08.09
224,김*녕,133,담은,5,2021.05.30
224,김*녕,133,담은,5,2021.01.25
224,김*녕,275,문삼이공 잣,5,2021.08.09
224,김*녕,275,문삼이공 잣,5,2021.01.25
224,김*녕,275,문삼이공 잣,5,2021.01.25
224,김*녕,135,복순도가 손 막걸리,5,2021.08.09
224,김*녕,346,설하담,3.5,2021.08.07
224,김*녕,292,편백숲 산소막걸리 딸기 스파클링,5,2021.08.09
224,김*녕,310,담화탁주,5,2021.08.09
224,김*녕,310,담화탁주,5,2021.08.07
224,김*녕,310,담화탁주,5,2021.05.30
224,김*녕,310,담화탁주,5,2021.05.12
224,김*녕,310,담화탁주,4,2021.01.23
224,김*녕,297,크라테 산머루 미디엄 드라이,3,2022.01.05
224,김*녕,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.08.09
224,김*녕,277,애플사이더 헤베,4,2021.01.25
225,김*늘,224,혼디주,4,2020.05.31
226,김*대,1187,서설,5,2022.07.09
226,김*대,197,단상지교,5,2022.07.07
226,김*대,199,하타,5,2022.07.07
226,김*대,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2022.01.25
227,김*덕,1051,궁중술 왕주,4,2021.08.19
227,김*덕,304,능이주,5,2021.12.24
227,김*덕,304,능이주,5,2021.08.19
227,김*덕,93,솔송주,5,2021.09.07
227,김*덕,202,겨울소주 25%,5,2022.03.17
227,김*덕,202,겨울소주 25%,5,2021.12.24
227,김*덕,202,겨울소주 25%,5,2021.08.19
227,김*덕,1020,고소리술 40%,5,2021.08.19
227,김*덕,95,담솔,5,2021.09.07
227,김*덕,244,독산 53%,5,2021.12.24
227,김*덕,358,려 고구마 증류소주 40%,4,2021.12.08
227,김*덕,1054,만월 40%,5,2021.12.08
227,김*덕,77,매실원주,4,2021.12.24
227,김*덕,90,문경바람 백자 40%,5,2021.12.24
227,김*덕,89,문경바람 오크 40%,4.5,2022.03.17
227,김*덕,89,문경바람 오크 40%,5,2021.12.24
227,김*덕,89,문경바람 오크 40%,5,2021.12.24
227,김*덕,89,문경바람 오크 40%,5,2021.08.19
227,김*덕,162,문배술 40%,5,2021.12.24
227,김*덕,162,문배술 40%,5,2021.09.07
227,김*덕,162,문배술 40%,5,2021.08.19
227,김*덕,1016,미르 40%,5,2021.09.07
227,김*덕,326,밀담 40%,5,2021.12.24
227,김*덕,326,밀담 40%,5,2021.12.08
227,김*덕,334,안동소주 일품 21%,5,2021.09.07
227,김*덕,276,왕율주 33%,5,2021.09.07
227,김*덕,276,왕율주 33%,5,2022.03.17
227,김*덕,276,왕율주 33%,5,2021.12.24
227,김*덕,276,왕율주 33%,4.5,2021.12.24
227,김*덕,227,진맥소주 40%,5,2021.09.07
227,김*덕,81,추사 40%,4.5,2021.09.07
227,김*덕,1150,샤토미소 애플 와인,3,2022.01.20
227,김*덕,120,세인트하우스 가시오가피 와인,5,2021.12.24
227,김*덕,121,세인트하우스 모과 와인,3.5,2021.12.24
228,김*도,194,고흥 유자주 8%,5,2022.06.12
229,김*동,358,려 고구마 증류소주 40%,5,2021.10.24
230,김*디,222,요새로제,5,2021.12.04
231,김*락,225,경성 과하주,5,2020.07.10
232,김*란,362,별산 막걸리,4.5,2022.05.24
232,김*란,126,세종 알밤주,4.5,2022.06.10
233,김*람,1167,진도 아리랑 홍주 40%,5,2022.04.06
234,김*랑,135,복순도가 손 막걸리,5,2021.01.18
235,김*렬,194,고흥 유자주 8%,5,2021.12.01
235,김*렬,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.01
235,김*렬,190,고도리 복숭아 와인,5,2021.12.01
235,김*렬,294,고도리 자두 와인,5,2021.12.01
236,김*령,1054,만월 40%,5,2022.03.08
237,김*로,77,매실원주,5,2021.09.20
238,김*록,141,구름을 벗삼아,4.5,2022.05.16
238,김*록,141,구름을 벗삼아,5,2021.11.13
238,김*록,141,구름을 벗삼아,5,2021.07.03
238,김*록,308,와쥬블루,3.5,2021.06.24
239,김*름,139,오미자 생 막걸리,4,2020.07.22
239,김*름,181,병영소주,5,2021.12.14
239,김*름,190,고도리 복숭아 와인,5,2020.07.22
240,김*리,241,오매백주,4,2020.12.09
240,김*리,240,오산 막걸리,4,2020.12.09
240,김*리,194,고흥 유자주 8%,4,2020.09.23
240,김*리,190,고도리 복숭아 와인,4,2020.09.11
240,김*리,196,고도리 화이트 청수 와인,5,2020.12.09
240,김*리,193,고도리 화이트 와인 (스위트),5,2020.12.09
240,김*리,193,고도리 화이트 와인 (스위트),5,2020.09.11
241,김*린,77,매실원주,5,2020.09.23
242,김*림,241,오매백주,5,2021.06.25
242,김*림,240,오산 막걸리,4.5,2021.06.25
242,김*림,202,겨울소주 25%,5,2022.07.24
242,김*림,254,꿀샘16,2,2020.11.07
243,김*목,352,금이산 복숭아 와인,4,2021.04.13
243,김*목,96,허니문 와인,5,2022.05.06
243,김*목,98,허니비 와인,5,2022.05.06
244,김*미,257,토박이 한산 소곡주,5,2021.06.29
244,김*미,190,고도리 복숭아 와인,5,2021.01.26
244,김*미,193,고도리 화이트 와인 (스위트),5,2021.01.26
245,김*민,362,별산 막걸리,4,2021.06.05
245,김*민,320,나루 생 막걸리 11.5%,5,2021.05.30
245,김*민,198,술공방 9.0,4,2021.05.30
245,김*민,240,오산 막걸리,5,2020.08.07
245,김*민,292,편백숲 산소막걸리 딸기 스파클링,5,2021.06.05
245,김*민,1051,궁중술 왕주,5,2022.02.08
245,김*민,105,술아 연화주,4,2021.07.19
245,김*민,304,능이주,5,2022.02.08
245,김*민,231,삼양춘 청주,5,2022.03.19
245,김*민,70,서울의 밤,5,2022.03.19
245,김*민,227,진맥소주 40%,5,2021.01.13
245,김*민,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.06.10
246,김*범,257,토박이 한산 소곡주,5,2022.04.22
246,김*범,89,문경바람 오크 40%,2.5,2022.04.22
247,김*별,352,금이산 복숭아 와인,5,2022.01.25
248,김*빈,240,오산 막걸리,5,2020.12.15
248,김*빈,231,삼양춘 청주,5,2020.12.15
248,김*빈,202,겨울소주 25%,5,2021.03.17
249,김*삼,292,편백숲 산소막걸리 딸기 스파클링,5,2022.02.11
249,김*삼,199,하타,4.5,2022.02.10
249,김*삼,1107,막시모,5,2022.03.23
249,김*삼,1167,진도 아리랑 홍주 40%,5,2022.03.23
249,김*삼,1167,진도 아리랑 홍주 40%,5,2022.03.23
249,김*삼,280,커피냑,3.5,2022.03.29
249,김*삼,1136,샤토미소 웨딩 자두와인,4.5,2022.02.10
249,김*삼,1064,"동백꽃, 제주",5,2022.03.23
249,김*삼,1061,시나브로 에뚜왈 로제 스파클링 와인,4.5,2022.02.10
249,김*삼,309,시나브로 에뚜왈 화이트 스파클링 와인,4.5,2022.02.10
250,김*서,198,술공방 9.0,4,2021.09.15
250,김*서,202,겨울소주 25%,5,2021.12.16
250,김*서,202,겨울소주 25%,4.5,2021.09.22
250,김*서,77,매실원주,4,2021.09.22
250,김*서,70,서울의 밤,5,2021.12.16
250,김*서,82,추사 애플 와인,5,2021.12.16
250,김*서,224,혼디주,4.5,2021.09.22
250,김*서,96,허니문 와인,4.5,2021.12.15
250,김*서,98,허니비 와인,5,2021.10.25
251,김*석,77,매실원주,5,2021.09.09
251,김*석,1060,시나브로 청수 화이트,4.5,2021.09.10
252,김*선,75,술취한 원숭이,4.5,2021.09.03
252,김*선,194,고흥 유자주 8%,5,2021.10.29
252,김*선,1092,안동소주 일품 40% 골드,5,2021.11.10
252,김*선,331,264 청포도 와인 절정 (Medium Dry),5,2021.09.07
252,김*선,331,264 청포도 와인 절정 (Medium Dry),5,2021.09.03
252,김*선,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.11.10
253,김*섭,315,가덕 순쌀 생 막걸리,4.5,2022.08.04
253,김*섭,141,구름을 벗삼아,5,2022.08.04
253,김*섭,141,구름을 벗삼아,5,2022.08.04
253,김*섭,141,구름을 벗삼아,5,2022.08.04
253,김*섭,81,추사 40%,4.5,2022.05.07
254,김*성,257,토박이 한산 소곡주,5,2021.02.09
254,김*성,340,금산인삼주 수삼 23%,5,2021.05.10
254,김*성,77,매실원주,4.5,2022.07.08
254,김*성,70,서울의 밤,5,2021.07.07
255,김*솔,70,서울의 밤,5,2021.09.09
257,김*수,1201,자연담은 복분자 막걸리,5,2022.03.14
257,김*수,133,담은,5,2022.04.01
257,김*수,133,담은,5,2022.01.14
257,김*수,133,담은,5,2022.01.12
257,김*수,135,복순도가 손 막걸리,5,2022.01.12
257,김*수,304,능이주,4.5,2021.09.09
257,김*수,93,솔송주,3.5,2022.08.10
257,김*수,324,려 증류소주 40%,5,2021.11.20
257,김*수,77,매실원주,5,2021.11.18
257,김*수,77,매실원주,4.5,2021.10.13
257,김*수,89,문경바람 오크 40%,5,2022.06.27
257,김*수,162,문배술 40%,3.5,2022.08.10
257,김*수,1094,고도리 샤인머스캣 와인 (망고포도),4.5,2021.11.18
257,김*수,224,혼디주,4,2022.08.10
258,김*순,1147,보일러 틀어놨어,5,2021.12.18
258,김*순,208,세종대왕어주 약주,5,2021.05.02
258,김*순,87,천비향 약주,5,2021.05.02
258,김*순,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.11.15
259,김*슬,76,홍삼명주,5,2021.09.05
260,김*식,320,나루 생 막걸리 11.5%,5,2021.12.30
260,김*식,153,붉은 원숭이,4.5,2021.12.29
260,김*식,1050,한청,5,2022.02.11
260,김*식,87,천비향 약주,5,2021.12.30
260,김*식,257,토박이 한산 소곡주,5,2021.12.29
260,김*식,257,토박이 한산 소곡주,5,2021.12.29
260,김*식,257,토박이 한산 소곡주,5,2021.12.29
260,김*식,194,고흥 유자주 8%,4.5,2022.02.23
260,김*식,194,고흥 유자주 8%,5,2021.12.31
260,김*식,194,고흥 유자주 8%,4.5,2021.12.29
260,김*식,148,우렁이쌀 청주,5,2021.12.30
260,김*식,76,홍삼명주,4,2022.01.11
260,김*식,202,겨울소주 25%,4,2022.02.11
260,김*식,77,매실원주,5,2022.02.11
260,김*식,77,매실원주,5,2021.12.30
260,김*식,325,밀담 24%,5,2022.02.11
260,김*식,255,부자진,5,2022.01.10
260,김*식,70,서울의 밤,5,2022.02.16
260,김*식,70,서울의 밤,5,2022.02.11
260,김*식,70,서울의 밤,5,2022.02.11
260,김*식,70,서울의 밤,5,2022.02.09
260,김*식,70,서울의 밤,5,2022.01.12
260,김*식,70,서울의 밤,5,2022.01.11
260,김*식,70,서울의 밤,4,2021.12.29
260,김*식,70,서울의 밤,1,2021.10.16
260,김*식,66,술샘16,5,2021.12.30
260,김*식,1092,안동소주 일품 40% 골드,5,2022.01.26
260,김*식,81,추사 40%,4.5,2022.02.11
260,김*식,81,추사 40%,5,2022.01.11
260,김*식,1123,초선의 꿈 로제와인,5,2022.01.12
260,김*식,1115,여포의 꿈 레드와인 (스위트),5,2022.02.16
260,김*식,1115,여포의 꿈 레드와인 (스위트),5,2022.02.11
260,김*식,1115,여포의 꿈 레드와인 (스위트),5,2022.01.12
260,김*식,1098,부안 해풍 오디주,5,2022.01.11
260,김*식,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2022.01.11
260,김*식,120,세인트하우스 가시오가피 와인,4.5,2022.02.11
260,김*식,193,고도리 화이트 와인 (스위트),5,2022.01.12
260,김*식,298,크라테 산머루 드라이,4,2022.02.11
260,김*식,224,혼디주,5,2022.01.05
261,김*아,81,추사 40%,4,2020.03.13
261,김*아,294,고도리 자두 와인,5,2020.12.12
262,김*애,315,가덕 순쌀 생 막걸리,5,2022.01.22
262,김*애,126,세종 알밤주,4.5,2022.01.06
262,김*애,77,매실원주,5,2022.07.14
262,김*애,77,매실원주,5,2022.07.14
262,김*애,77,매실원주,5,2021.11.05
262,김*애,77,매실원주,5,2021.11.05
262,김*애,1110,무작 30%,5,2022.01.22
262,김*애,90,문경바람 백자 40%,5,2020.06.25
262,김*애,89,문경바람 오크 40%,5,2022.01.06
262,김*애,162,문배술 40%,5,2020.06.25
262,김*애,1016,미르 40%,5,2022.01.22
262,김*애,255,부자진,5,2022.01.06
262,김*애,1092,안동소주 일품 40% 골드,5,2022.01.22
262,김*애,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.22
263,김*연,133,담은,5,2021.07.27
263,김*연,133,담은,5,2021.07.27
263,김*연,116,청명주 약주 17%,5,2021.09.21
263,김*연,106,우리술 오늘 약주,5,2020.02.24
263,김*연,202,겨울소주 25%,5,2021.09.28
263,김*연,77,매실원주,4,2019.10.22
263,김*연,190,고도리 복숭아 와인,4,2020.12.07
263,김*연,196,고도리 화이트 청수 와인,4,2020.12.07
264,김*영,64,면천 두견주,5,2022.07.13
264,김*영,133,담은,5,2021.09.22
264,김*영,135,복순도가 손 막걸리,4,2021.07.10
264,김*영,278,시향가,5,2021.01.30
264,김*영,153,붉은 원숭이,5,2022.06.21
264,김*영,153,붉은 원숭이,5,2021.12.07
264,김*영,1051,궁중술 왕주,5,2022.08.07
264,김*영,1051,궁중술 왕주,5,2022.06.21
264,김*영,1050,한청,5,2022.07.13
264,김*영,151,삼양춘 약주,4,2020.10.23
264,김*영,208,세종대왕어주 약주,4,2021.03.22
264,김*영,87,천비향 약주,5,2021.09.07
264,김*영,257,토박이 한산 소곡주,5,2021.03.22
264,김*영,194,고흥 유자주 8%,5,2021.12.27
264,김*영,194,고흥 유자주 8%,5,2021.07.16
264,김*영,303,송이주,5,2022.06.21
264,김*영,148,우렁이쌀 청주,5,2022.08.07
264,김*영,76,홍삼명주,5,2021.09.07
264,김*영,314,화주,4,2021.08.11
264,김*영,202,겨울소주 25%,5,2021.07.10
264,김*영,77,매실원주,4.5,2022.06.21
264,김*영,77,매실원주,5,2021.12.27
264,김*영,70,서울의 밤,5,2022.06.21
264,김*영,334,안동소주 일품 21%,5,2021.07.10
264,김*영,280,커피냑,5,2022.06.21
264,김*영,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.04.11
264,김*영,1064,"동백꽃, 제주",4.5,2022.08.07
264,김*영,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2021.12.27
264,김*영,190,고도리 복숭아 와인,5,2022.04.11
264,김*영,190,고도리 복숭아 와인,5,2022.04.11
264,김*영,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.10.10
264,김*영,193,고도리 화이트 와인 (스위트),5,2022.04.11
264,김*영,97,오미로제 결,4,2020.12.03
264,김*영,222,요새로제,5,2022.08.07
264,김*영,224,혼디주,5,2021.12.30
264,김*영,96,허니문 와인,4,2019.12.06
265,김*옥,135,복순도가 손 막걸리,5,2021.06.21
265,김*옥,1050,한청,5,2021.12.25
265,김*옥,276,왕율주 33%,5,2022.02.08
266,김*완,202,겨울소주 25%,5,2021.10.21
266,김*완,327,미상 25%,5,2021.10.21
267,김*우,1093,백련 미스티 살균 막걸리,4.5,2021.11.03
267,김*우,141,구름을 벗삼아,5,2022.02.22
267,김*우,75,술취한 원숭이,4.5,2022.01.24
267,김*우,75,술취한 원숭이,4.5,2022.01.24
267,김*우,75,술취한 원숭이,5,2022.01.24
267,김*우,1051,궁중술 왕주,5,2022.06.28
267,김*우,1051,궁중술 왕주,5,2022.06.28
267,김*우,1051,궁중술 왕주,5,2022.06.21
267,김*우,1051,궁중술 왕주,4.5,2021.11.03
267,김*우,1051,궁중술 왕주,4.5,2021.11.03
267,김*우,151,삼양춘 약주,4,2020.11.23
267,김*우,257,토박이 한산 소곡주,5,2020.11.20
267,김*우,304,능이주,5,2022.06.28
267,김*우,304,능이주,5,2022.06.28
267,김*우,304,능이주,5,2022.06.28
267,김*우,304,능이주,5,2022.06.28
267,김*우,304,능이주,5,2022.06.28
267,김*우,304,능이주,5,2022.06.28
267,김*우,304,능이주,5,2022.06.28
267,김*우,93,솔송주,5,2022.06.28
267,김*우,93,솔송주,5,2022.06.28
267,김*우,93,솔송주,5,2022.06.28
267,김*우,93,솔송주,5,2022.06.28
267,김*우,93,솔송주,5,2022.06.28
267,김*우,76,홍삼명주,5,2020.11.23
267,김*우,314,화주,5,2022.06.27
267,김*우,202,겨울소주 25%,5,2022.06.28
267,김*우,1054,만월 40%,5,2022.05.24
267,김*우,77,매실원주,5,2022.05.24
267,김*우,1019,문경바람 백자 25%,4.5,2021.11.18
267,김*우,89,문경바람 오크 40%,5,2021.11.18
267,김*우,70,서울의 밤,5,2022.06.28
267,김*우,70,서울의 밤,5,2022.05.24
267,김*우,1216,안동 국화주 32%,5,2022.06.28
267,김*우,1092,안동소주 일품 40% 골드,5,2022.05.02
267,김*우,1092,안동소주 일품 40% 골드,4.5,2021.11.03
267,김*우,1092,안동소주 일품 40% 골드,4.5,2021.11.03
267,김*우,1092,안동소주 일품 40% 골드,4.5,2021.11.03
267,김*우,280,커피냑,4.5,2022.01.24
267,김*우,1064,"동백꽃, 제주",5,2022.05.24
267,김*우,308,와쥬블루,5,2022.06.21
267,김*우,224,혼디주,5,2022.05.24
268,김*욱,249,문배술 2병 헤리티지 선물세트,5,2021.11.05
268,김*욱,202,겨울소주 25%,5,2021.11.23
268,김*욱,1049,금설,5,2021.11.06
268,김*욱,1112,두레앙 22%,5,2022.01.10
268,김*욱,324,려 증류소주 40%,5,2021.11.06
268,김*욱,77,매실원주,5,2021.11.19
268,김*욱,70,서울의 밤,5,2021.11.06
268,김*욱,81,추사 40%,4.5,2022.05.18
268,김*욱,81,추사 40%,5,2022.04.04
268,김*욱,1138,샤토미소 퀸 아이스와인,2.5,2022.05.12
